source_pdf,page_number,accident_code,accident_name,basic_fault_ratio,modification_factors,related_cases,raw_text
과실비율인정기준,265,차11,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 264
우회전차로 직진 대 직진차로 우회전
차11-6
(A) 직진(우회전 노면표시차로)
(B) 우회전(직진 노면표시차로)
기본 과실비율 A40 B60
A 서행불이행 +10
A 건너편에 차로가 없는 경우 +10
과
실 A B의 우회전을 명확히 인식 +10
비
A 현저한 과실 +10
율
A 중대한 과실 +20
조
B 진로변경 신호불이행·지연 +10
정
예 B 급우회전 +10
시
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 신호기에 의하여 교통정리가 이루어지고 있지 않은 교차로에서 직진 노면표시가 된 2차로에
서 우회전하는 B차량과 우회전 노면표시가 된 3차로에서 직진하는 A차량이 충돌한 사고이다.
⊙ 신호기에 의하여 교통정리가 이루어지고 있는 교차로에서 직진 신"
과실비율인정기준,268,차12,직진 대 직진 사고 [차12],,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 267
(5) 신호등 없는 교차로
1) 직진 대 직진 사고 [차12]
우측도로 직진 대 좌측도로 직진(동일폭)
(A) 우측도로에서 직진
차12-1
(가)동시 (나)선진입 (다)후진입
(B) 좌측도로에서 직진
(가)동시 (나)후진입 (다)선진입
(가) A40 B60
기본 과실비율 (나) A30 B70
(다) A70 B30
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
율 A 서행(일시정지 포함) -10
조 B 현저한 과실 +10
정
예 B 중대한 과실 +20
시
B 서행(일시정지 포함) -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 205, 306, 307 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 오른쪽 도로에서
진입하여 직진하는 A차량과 왼쪽 도로에서"
과실비율인정기준,269,차7,"쪽에 일시정지 표지나 일방통행의 표지가 있는 경우(차7-1, 차7-2 기준) 에 대하여는",,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 268
⊙ 도로교통법 제26조 제1항에 따라 교차로에 먼저 진입(선진입)한 차량에게 통행우선권이
있으므로 나중에 진입(후진입)한 차량의 과실을 중하게 보아 (나), (다)의 경우 오른쪽차량
과 왼쪽차량의 구별 없이 선진입 차량과 후진입 차량의 기본 과실비율을 각각 30:70으로
정하였다. 이는 어느 차량의 선진입 사실이 명확하게 확인되는 경우에만 해당되고, 그렇지
않은 경우에는 동시진입으로 본다.
수정요소(인과관계를 감안한 과실비율 조정) 해설
⊙ 제3편 제2장 3. 수정요소의 해설 부분을 참조한다.
활용시 참고 사항
⊙ 본 기준의 적용대상이 되는 「동일 폭의 교차로」라 함은 한쪽 도로의 “폭이 명확하게 넓은”
경우 이외의 교차로이고, 엄격히 말하면 한쪽이 명확하게 넓다고 말할 수 없는 두 개의
도로가 교차하는 교차로를 말한다.(자세한 내용은 이 장의 3. 수정요소해설을"
과실비율인정기준,271,차12,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 270
대로 직진 대 소로 직진
(A) 대로 직진
차12-2
(가)동시 (나)선진입 (다)후진입
(B) 소로 직진
(가)동시 (나)후진입 (다)선진입
(가) A30 B70
기본 과실비율 (나) A20 B80
(다) A60 B40
A 현저한 과실 +10
과
실
A 중대한 과실 +20
비
율
A 서행(일시정지 포함) -10
조
정
B 현저한 과실 +10
예
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 206, 308, 309 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 폭이 넓은 도로
(대로)를 이용하여 직진하는 A차량과 상대적으로 폭이 좁은 도로(소로)를 이용하여 직진
하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 신호기가 없는 다른 폭"
과실비율인정기준,275,차13,직진 대 우회전 사고 – 상대차량이 측면에서 진입 [차13],,A 대우회전:+10; A 명확한 선진입:-20; A 삼거리(T자) 회전:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 274
2) 직진 대 우회전 사고 – 상대차량이 측면에서 진입 [차13]
오른쪽 우회전 대 왼쪽 직진
차13-1
(A) 우회전
(B) 직진
기본 과실비율 A60 B40
A 서행불이행 +10
① A 대우회전 +10
과 A 현저한 과실 +10
실
비 A 중대한 과실 +20
율 ② A 명확한 선진입 -20
조 ③ A 삼거리(T자) 회전 +10
정 B 서행불이행 +10
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 229, 240-229CO, 348, 349, 372-349CO, 373-348CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 우회전하는 A차량과
A차량의 진행방향 왼쪽 도로에서 직진 진입"
과실비율인정기준,278,차13,,,:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 277
왼쪽직진 교차로 내 진로변경 대 오른쪽 우회전
차13-2
(A) 직진(교차로 내 진로변경)
(B) 우회전
기본 과실비율 A60 B40
A 진로변경
① +10
신호불이행·지연
과
실
비 A 현저한 과실 +10
율
조
정 A 중대한 과실 +20
예
시
B 진로변경
+10
신호불이행·지연
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 233-1, 348-1, 349-1 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않은 교차로에서 1차로를 따라 직진하다가
교차로 내에서 2차로로 진로변경을 하는 A차량과 A차량의 진행방향 우측도로에서 우회전을
하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ A차량은 전방 신호에 의하여 보호받지 못한 채 교차로에 진입하여 직진하다가 진로변경을
하였다는 점, 직진"
과실비율인정기준,281,차13,,,A 서행불이행:+10; A 대우회전:+10; A삼거리(T자) 회전:+10; A명확한 선진입:-20; B 서행불이행:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 280
오른쪽소로 우회전 대 왼쪽대로 직진
차13-3
(A) 소로 우회전
(B) 대로 직진
기본 과실비율 A70 B30
① A 서행불이행 +10
② A 대우회전 +10
과 A 현저한 과실 +10
실
비 A 중대한 과실 +20
율 ③ A삼거리(T자) 회전 +10
조 ④ A명확한 선진입 -20
정 ① B 서행불이행 +10
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 230, 240-230CO, 350, 351, 372-351CO, 373-350CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 소로에서 대로로
우회전하는 A차량과 A차량의 진행방향 왼쪽 대로에서 직진하는 B차량이 충돌한 사고이다.
기본"
과실비율인정기준,285,차13,,,A 서행불이행:+10; A 대우회전:+10; A 삼거리(T자) 회전:+10; B 서행불이행:+10; B명확한 선진입:-30,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 284
오른쪽대로 우회전 대 왼쪽소로 직진
차13-4
(A) 대로 우회전
(B) 소로 직진
기본 과실비율 A30 B70
① A 서행불이행 +10
② A 대우회전 +10
과 A 현저한 과실 +10
실
비 A 중대한 과실 +20
율 ③ A 삼거리(T자) 회전 +10
조 A 명확한 선진입 -10
정 ① B 서행불이행 +10
예
B 현저한 과실 +10
시
B 중대한 과실 +20
④ B명확한 선진입 -30
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 231, 240-231CO, 352, 353, 372-353CO, 373-352CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 대로를 진행하다가
소로로 우회전하는 A차량과 A차량의 진행방향 왼쪽 소로에서 직진하는 B차량이 충돌한
사"
과실비율인정기준,288,차14,직진 대 우회전 사고 – 상대차량이 맞은편에서 진입 [차14],,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 287
3) 직진 대 우회전 사고 – 상대차량이 맞은편에서 진입 [차14]
동일폭 이면도로 사거리( )에서 우회전 대 우->좌 직진
十자
차14-1
(A) 우회전
(B) 우측 직진
기본 과실비율 A70 B30
A 서행불이행 +10
A 대우회전 +10
과
A 현저한 과실 +10
실
비 A 중대한 과실 +20
율 A 명확한 선진입 -10
조 B 서행불이행 +10
정 B 오른쪽 통행 불이행 +10
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 동일폭의 이면도로 사거리(삼거리) 교
차로에서 우회전하는 A차량과 A차량의 진행방향 우측 도로에서 우→좌 방향으로 직진
하는 B차량이 충돌한 사고이"
과실비율인정기준,291,차15,직진 대 좌회전 사고 - 상대차량이 맞은편에서 진입 [차15],,B 좌회전 완료 직후:-30,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 290
4) 직진 대 좌회전 사고 - 상대차량이 맞은편에서 진입 [차15]
직진 대 맞은편 좌회전
차15-1
(A) 직진
(B) 좌회전
기본 과실비율 A30 B70
A 현저한 과실 +10
A 중대한 과실 +20
과 A 명확한 선진입 -10
실 B 소좌회전·대좌회전 +10
비
B 서행불이행 +10
율
B 급좌회전 +10
조 B 신호불이행,지연 +10
정
B 현저한 과실 +10
예
시 B 중대한 과실 +20
B 명확한 선진입 -10
① B 좌회전 완료 직후 -30
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 214, 324, 325 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 교차로에서 직진하는 A차량과 맞은편
주행방향에서 좌회전하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 "
과실비율인정기준,294,차16,직진 대 좌회전 사고 - 상대차량이 측면에서 진입 [차16],,B 좌회전 완료직후:-30; B 삼거리(T자) 좌회전:+10; B 좌회전 완료직후:-30; B 삼거리(T자) 좌회전:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 293
5) 직진 대 좌회전 사고 - 상대차량이 측면에서 진입 [차16]
왼쪽 직진 대 오른쪽 좌회전
차16-1
(A) 직진(왼쪽 도로에서 진입)
(B) 좌회전(오른쪽 도로에서 진입)
기본 과실비율 A40 B60
A 서행불이행 +10
A 현저한 과실 +10
A 중대한 과실 +20
과
A 명확한 선진입 -10
실
비 B 소좌회전·대좌회전 +10
율 B 신호불이행, 지연 +10
B 서행불이행 +10
조 B 좌회전 금지위반 +20
정 B 현저한 과실 +10
예
B 중대한 과실 +10
시
B 명확한 선진입 -10
① B 좌회전 완료직후 -30
② B 삼거리(T자) 좌회전 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 220, 240-220CO, 332, 333, 372-332CO, 373-333CO 기준
오른쪽 직"
과실비율인정기준,295,차16,차16-1 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 직진하는,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 294
사고 상황
⊙ 차16-1 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 직진하는
A차량과 A차량의 진행방향 오른쪽 도로에서 좌회전 진입하는 B차량이 충돌한 사고이다.
⊙ 차16-2 신호기에 의해 교통정리가 이루어지고 있지 않은 교차로에서 직진하는 A차량과
A차량의 진행방향 왼쪽 도로에서 좌회전 진입하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 차16-1 도로교통법 제26조 제4항에 따라 직진차량이 좌회전차량보다 통행우선권이 있지만,
좌회전차량이 오른쪽 도로에서 진입한 차량인 점을 감안하여 직진차량인 A차량과 좌회전
차량인 B차량의 기본 과실비율을 40:60으로 정한다.
⊙ 차16-2 직진차량인 A차량이 오른쪽차량인 경우에는 도로교통법 제26조 제3항(교통정리를
하고 있지 아니하는 교차로에 동시에 들어가려고 하는 차의 운전자는 오른쪽도"
과실비율인정기준,296,차16,서울지방법원 북부지원 1993. 8. 2. 선고 92가단2008 판결 (차16-1),,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 295
행하면서 교차로의 중심 안쪽을 이용하여 좌회전하여야 한다. 다만, 시·도 경찰청장이
교차로의 상황에 따라 특히 필요하다고 인정하여 지정한 곳에서는 교차로의 중심 바깥쪽을
통과할 수 있다.
⊙ 도로교통법 제26조(교통정리가 없는 교차로에서의 양보운전)
① 교통정리를 하고 있지 아니하는 교차로에 들어가려고 하는 차의 운전자는 이미 교차로에
들어가 있는 다른 차가 있을 때에는 그 차에 진로를 양보하여야 한다.
③ 교통정리를 하고 있지 아니하는 교차로에 동시에 들어가려고 하는 차의 운전자는 오른쪽
도로의 차에 진로를 양보하여야 한다.
④ 교통정리를 하고 있지 아니하는 교차로에서 좌회전하려고 하는 차의 운전자는 그 교차로
에서 직진하거나 우회전하려는 다른 차가 있을 때에는 그 차에 진로를 양보하여야 한다.
⊙ 도로교통법 제31조(서행 또는 일시정지할 장소)
① 모든 차 또"
과실비율인정기준,297,차16,서울중앙지방법원 2016. 8. 11. 선고 16나22119 판결 : (차16-1),,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 296
⊙ 서울중앙지방법원 2016. 8. 11. 선고 16나22119 판결 : (차16-1)
주간에 신호등이 없는 교차로에서 좌회전을 하는 B차량과 B차량 진행방향 왼쪽에서 오른쪽
으로 직진하는 A차량이 충돌한 사고 : B 좌회전 과실 70%
⊙ 서울고등법원 2003. 10. 24. 선고 2003나16681 판결 : (차16-2)
야간에 신호등 없는 사거리(十자) 교차로에서 B차량이 좌측 교차도로에서 좌회전하던 중
교차하는 직진차로의 중앙선을 침범하여 진행한 과실로, 혈중알콜농도 0.349%의 주취상태로
직진하던 A(이륜차)와 충돌하여 상해를 입게 한 사고: B 좌회전 과실 60%"
과실비율인정기준,298,차16,,,B 좌회전 완료직후:-30; B 삼거리(T자) 좌회전:+10; B 좌회전 완료직후:-30; B 삼거리(T자) 교차로:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 297
대로 직진 대 좌/우 소로 좌회전
차16-3
(A) 대로 직진
(B) 소로 좌회전
기본 과실비율 A20 B80
A 서행불이행 +10
A 현저한 과실 +10
A 중대한 과실 +20
과
실 B 소좌회전·대좌회전 +10
비 B 신호불이행,지연 +10
율
B 서행불이행 +10
B 좌회전 금지위반 +20
조
정 B 현저한 과실 +10
예 B 중대한 과실 +20
시 B 명확한 선진입 -10
① B 좌회전 완료직후 -30
② B 삼거리(T자) 좌회전 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 222, 240-222CO, 336, 337, 372-336CO, 373-337CO 기준
소로 직진 대 오른쪽 대로 좌회전
차16-4
(A) 소로 직진(왼쪽 도로에서 진입)
(B) 대로 좌회전(오른쪽 도로에서 진입)
기본"
과실비율인정기준,299,차16,차16-3 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 대로를,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 298
사고 상황
⊙ 차16-3 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 대로를
이용하여 직진하는 A차량과 소로를 이용하여 좌회전하는 B차량이 충돌한 사고이다.
⊙ 차16-4 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 소로를
이용하여 직진하는 A차량과 A차량의 진행방향 오른쪽 대로를 이용하여 좌회전하는 B차량이
충돌한 사고이다.
기본 과실비율 해설
⊙ 차16-3 도로교통법 제26조 제2항 및 동조 제4항에 따라 대로에서 직진한 A차량에게
통행우선권이 있지만, A차량도 동법 31조에 따라 교차로 진입 전 서행 또는 일시정지를 준수
하고 전방 및 좌우를 주의해야 하는 의무가 있어 기본 과실비율을 20:80으로 정한다.
⊙ 차16-4 대로 좌회전차량과 소로 직진차량 간의 사고에서는 도로교통법 제26조 제2항과
제4항이 경합되"
과실비율인정기준,301,차16,대전지방법원 홍성지원 1993. 8. 27. 선고 92가합1589 판결(차16-3),,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 300
넓다고 일견하여 분별할 수 있는 경우를 의미한다고 해석함이 상당하므로, 실측상의 노폭
(차도 부분)이 9.5m와 11m로 1.5m의 근소한 노폭의 차이가 있으나 위 두 도로 모두 대전직
할시 (현재 대전광역시) 둔산신시가지의 중심도로로서 모두 편도 3차로의 차도와 보도의 구별이
있는 사실을 알 수 있는바, 11m 도로가 폭이 넓은 도로에 해당하여 통행우선권을 인정하는
것은 위법하다.(도로폭 구분 기준)
⊙ 대법원 1996. 5. 10. 선고 96다7564 판결
차가 폭이 좁은 도로에서 교통정리가 행하여지고 있지 아니하는 교차로에 들어가려고 하는
경우에는 먼저 서행하면서 폭이 넓은 도로에서 그 교차로에 들어가려고 하는 차가 있는지
여부를 잘 살펴 만약 그러한 차가 있는 경우에는 그 차에게 진로를 양보하여야 하는 것이고,
시간적으로 교차로에 먼저 진입할 수 있다고 하"
과실비율인정기준,302,차16,,,B 좌회전 완료직후:-30; B 삼거리(T자) 교차로:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 301
소로 직진 대 왼쪽 대로 좌회전
차16-5
(A) 소로 직진(오른쪽 도로에서 진입)
(B) 대로 좌회전(왼쪽 도로에서 진입)
기본 과실비율 A45 B55
A 서행불이행 +10
A 현저한 과실 +10
A 중대한 과실 +20
과
실 B 대좌회전 +10
비 B 신호불이행,지연 +10
율
B 서행불이행 +10
B 좌회전 금지위반 +20
조
정 B 현저한 과실 +10
예 B 중대한 과실 +20
시 B 명확한 선진입 -10
① B 좌회전 완료직후 -30
② B 삼거리(T자) 교차로 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 224, 240-224CO, 340, 341, 372-341CO, 373-340CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 소로를 이용하여"
과실비율인정기준,305,차17,좌회전 대 좌회전 [차17],,A 좌회전 방법 위반:+10; A 좌회전 금지 위반:+20; B 좌회전 방법 위반:+10; B 좌회전 금지 위반:+20,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 304
6) 좌회전 대 좌회전 [차17]
오른쪽 도로 좌회전 대 왼쪽 도로 좌회전 사고(동일폭 도로)
차17-1
(A) 좌회전(오른쪽 도로에서 진입)
(B) 좌회전(왼쪽 도로에서 진입)
기본 과실비율 A40 B60
① A 좌회전 방법 위반 +10
② A 좌회전 금지 위반 +20
과
실 A 현저한 과실 +10
비
율 A 중대한 과실 +20
조 ① B 좌회전 방법 위반 +10
정
예 ② B 좌회전 금지 위반 +20
시
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 234, 241-234CO, 358, 359, 374-358CO, 375-359CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 좌회전하는 A차량과
A차량의 진행방향 왼"
과실비율인정기준,307,차17,,,A 좌회전 방법 위반:+10; A 좌회전 금지 위반:+20; B 좌회전 방법 위반:+10; B 좌회전 금지 위반:+20,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 306
소로 좌회전 대 대로 좌회전
차17-2
(A) 소로 좌회전
(B) 대로 좌회전
기본 과실비율 A70 B30
① A 좌회전 방법 위반 +10
② A 좌회전 금지 위반 +20
과 A 현저한 과실 +10
실
비 A 중대한 과실 +20
율 A 명확한 선진입 -10
조 ① B 좌회전 방법 위반 +10
정 ② B 좌회전 금지 위반 +20
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 235, 241-235CO1, 241-235CO2, 360, 361, 374-360CO, 374-361CO, 375-360CO, 375-361CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 소로를 이용하여
대로로 좌회"
과실비율인정기준,310,차18,좌회전 대 우회전 [차18],,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 309
7) 좌회전 대 우회전 [차18]
중앙선 없는 이면도로에서 우회전 대 우측 좌회전
차18-1
(A) 우회전
(B) 우측 좌회전
기본 과실비율 A50 B50
A 우회전방법 위반 +10
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
율 A 명확한 선진입 -10
조 B 좌회전방법 위반 +10
정
예 B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 동일폭의 교차로에서 우회전하는 A차량과
A차량의 진행방향 우측 도로에서 좌회전 진입하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 신호기가 없는 동일 폭의 교차로에서 우회전하는 A차량과 A차량의 진행방향 우측 도로에서
좌회전 "
과실비율인정기준,313,차18,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 312
신호 없는 사거리( ) 교차로에서 좌회전 대 맞은편 우회전
十자
차18-2
(A) 좌회전
(B) 맞은편 우회전
기본 과실비율 A60 B40
A 소좌회전·대좌회전 +10
A 좌회전이후 차로변경 +10
과 A 현저한 과실 +10
실
비 A 중대한 과실 +20
율 A 명확한 선진입 -10
조 B 대우회전 +10
정 B 우회전이후 차로변경 +10
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 교통정리가 없는 사거리 교차로에서 좌회전하는 A차량과 맞은편에서 우회전하는 B차량이
충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제26조 제4항은 교통정리를 하고 있지 아니하는 교차로에서 좌회전하려는
차량은 그 교차로에서 우회전하려는"
과실비율인정기준,316,차19,2개 차량이 나란히 통행 가능한 차로폭에서의 사고 [차19],,B 서행불이행:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 315
(6) 교차로 부근 동시 우회전 내지 좌회전 사고
1) 2개 차량이 나란히 통행 가능한 차로폭에서의 사고 [차19]
후행 직진 대 선행 좌(우)회전
차19-1
(A) 후행 직진
(B) 좌(우)회전
기본 과실비율 A20 B80
A 현저한 과실 +10
A 중대한 과실 +20
과
실
① B 서행불이행 +10
비
율 B진로변경신호
+10
불이행·지연
조
정
B 급 좌·우회전 +10
예
시
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 238, 239, 364, 365, 366, 367, 370, 371 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않는 교차로에서 좌(우)회전을 하기 위해 중앙
(오른쪽단)으로 다가서는데 지장이 없는 도로임에도 미리 중앙("
과실비율인정기준,318,차20,동시 우회전 사고 [차20],,A 우회전 방법 위반:+10; A 대우회전:+10; A 무리한 끼어들기/진로방해:+10; B 우회전 방법 위반:+10; B 소우회전:+10; B 무리한 끼어들기/진로방해:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 317
2) 동시 우회전 사고 [차20]
우측 우회전 대 좌측 우회전
차20-1
(A) 우회전(오른쪽차)
(B) 우회전(왼쪽차)
기본 과실비율 A40 B60
① A 우회전 방법 위반 +10
② A 대우회전 +10
과 ③ A 무리한 끼어들기/진로방해 +10
실 A 현저한 과실 +10
비 A 중대한 과실 +20
율
A 명확한 선진입 -10
① B 우회전 방법 위반 +10
조
정 ② B 소우회전 +10
예 ③ B 무리한 끼어들기/진로방해 +10
시 B 현저한 과실 +10
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 247(가) 기준
사고 상황
⊙ 양 차량이 교차로에서 동일방향으로 동시 또는 유사한 시각에 진행함에 있어, 크게 또는
작게 우회전을 하다가 오른쪽에서 진행하는"
과실비율인정기준,319,차20,사고는 차20-2를 적용한다.,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 318
등화로써 그 행위가 끝날 때까지 신호를 하여야 하므로, 이를 위반한 행위(서행불이행,
신호불이행 또는 지연, 차로 침범 포함)를 차량의 과실을 가산할 수 있다.
② 우회전의 경우 B왼쪽차량(바깥 차량)이 회전반경을 좁게 소우회전을 하거나 A오른쪽차량
(안쪽 차량)이 회전반경을 넓게 대우회전을 하게 되면, 상대 차량의 정상적인 회전반경을
침해하게 되어 충돌에 이르게 되므로 이와 같은 좁거나 넓게 회전을 한 차량의 과실을
10%까지 가산할 수 있다
③ 양 차량의 각자의 우회전 폭은 그리 좁지 않으나 정체 상황에서 왼쪽차량(바깥 차량)이
무리하게 오른쪽차량(안쪽 차량)의 앞쪽으로 끼어들어 진로를 방해한다거나 오른쪽차량
(안쪽 차량)이 도로 가장자리와 왼쪽차량(바깥 차량) 사이로 끼어드는 경우에는 상대 차량
의 정상적인 회전반경을 침해하게 되어 충돌에 이르게 되므로 이를"
